105,-2.413378703654015,-2.9508546737303196
4,-2.527856935472516,-3.3399741021588905
14,-2.521660766514693,-3.333709536807579
11,-2.4608160909235157,-2.3060709034923184
1,-2.4554386761504685,-2.6873144700142158
3,-2.89883606154515,-1.7575270967467291
11,-2.8943335709931763,-1.7742223266813013
21,-2.4484287994273126,-2.5400788994718275
4,-2.3836716689620805,-2.7395345429385207
51,-3.032180984353613,-1.6255154915602053
7,-2.91029406536009,-1.718909612905461
5,-2.5583847829657493,-2.1399961747700185
32,-2.4621197548886693,-2.591240308577061
71,-2.548409656998484,-3.3899262553856406
36,-2.4085440678310963,-2.6132779039059786
2,-2.439298096512557,-2.9680165432216756
27,-2.5217876355390776,-2.2171567445703904
160,-2.8376860782578093,-1.8027637929409293
48,-2.994441573117326,-1.6609183267341792
3,-3.123350789191461,-1.5604650339803956
39,-2.7707049855416557,-1.791634386550321
7,-2.7603606775293854,-1.8868666520116957
65,-2.5342376934338295,-2.344317182309199
26,-2.6117645528165534,-2.060217251366212
9,-2.893102239201461,-1.8239431952543868
33,-2.844316217292079,-1.8651305984131166
24,-2.848707740742415,-1.7109577009721555
9,-2.7725104057372683,-1.9578114033547243
72,-2.8289089244733865,-1.8159530006934017
17,-3.1544505349169585,-1.5509657712113947
60,-2.6438242466004302,-1.9585284478545724
34,-3.16558582497438,-1.5682205981058346
6,-3.080096758817935,-1.5698319848067162
25,-2.9524042382400646,-1.6262160070973075
1,-2.9662183847550168,-1.752018909748325
4,-3.563162537252042,-1.5287767135751174
19,-3.0858486468538073,-1.5776350273463218
46,-2.603240217239839,-2.1384428244924694
4,-2.418616136968397,-2.6743172932458106
24,-2.667406287604489,-1.9640489246110628
42,-3.5217807216324366,-1.492018193902718
8,-3.113541995395296,-1.4995338422476077
7,-2.564141161773214,-2.1583504652980348
2,-2.5347099588385795,-2.306622039491926
21,-2.5135528718484883,-2.224468213842147
7,-2.809612406857387,-1.869325261614646
32,-2.963889852393089,-1.6704738757075748
2,-2.571992302413694,-2.042364905483142
56,-2.4096454894636627,-2.5360393757746995
58,-2.787796674148828,-1.887003872500952
9,-2.571268504830618,-2.1524835761301055
460,-2.6077267253868452,-2.087384476061465
11,-2.9024920062411335,-1.6723042885363282
2,-2.612200979045667,-2.0602914335006384
39,-2.466104264081766,-2.4934584272502396
29,-2.636272156939892,-2.015230573213642
156,-2.8448861563145265,-1.7930536705463123
17,-3.4894526952574725,-1.5863694410688745
13,-2.955310144003027,-1.583916812507272
